Package_Name	Class_Name	Function_Name	Func_Readability
net.datacrow.console	ComponentFactory	getPasswordField		0.0
net.datacrow.console	ComponentFactory	getHashTypeComboBox		0.0
net.datacrow.console	ComponentFactory	getPersonOrderComboBox		0.0
net.datacrow.console	ComponentFactory	getLanguageCombobox		0.0
net.datacrow.console	ComponentFactory	getPersonDisplayFormatComboBox		0.0
net.datacrow.console	ComponentFactory	getMediaCombo		0.4708333333333333
net.datacrow.console	ComponentFactory	getStateCombo		0.4708333333333333
net.datacrow.console	ComponentFactory	getContactPersonCombo		0.0
net.datacrow.console	ComponentFactory	getObjectCombo		0.3525
net.datacrow.console	ComponentFactory	getReferenceField		1.33
net.datacrow.console	ComponentFactory	getAvailabilityCombo		0.0
net.datacrow.console	ComponentFactory	getRadioButton		0.1492
