Package_Name	Class_Name	Function_Name	Func_Readability
com.aelitis.azureus.activities	VuzeActivitiesManager	perform		Infinity
com.aelitis.azureus.activities	VuzeActivitiesManager	setupContentNetwork		0.0
com.aelitis.azureus.activities	VuzeActivitiesManager	propertyChanged		0.215
com.aelitis.azureus.activities	VuzeActivitiesManager	pullActivitiesNow		0.3042707535121328
com.aelitis.azureus.activities	VuzeActivitiesManager	loadEvents		0.003342698634958613
com.aelitis.azureus.activities	VuzeActivitiesManager	saveEventsNow		0.00785954785954786
com.aelitis.azureus.activities	VuzeActivitiesManager	addListener		0.08783653846153847
com.aelitis.azureus.activities	VuzeActivitiesManager	removeListener		0.08304545454545453
com.aelitis.azureus.activities	VuzeActivitiesManager	addEntries		0.13550835995280439
com.aelitis.azureus.activities	VuzeActivitiesManager	removeEntries		0.1806086956521739
com.aelitis.azureus.activities	VuzeActivitiesManager	getEntryByID		0.07879545454545454
com.aelitis.azureus.activities	VuzeActivitiesManager	isEntryIdRemoved		0.885
com.aelitis.azureus.activities	VuzeActivitiesManager	log		0.0
com.aelitis.azureus.activities	VuzeActivitiesManager	triggerEntryChanged		0.53
com.aelitis.azureus.activities	VuzeActivitiesManager	createEntryFromMap		0.03861111111111111
com.aelitis.azureus.core	AzureusCoreException	AzureusCoreException		0.011111111111111112
com.aelitis.azureus.core	AzureusCoreFactory	addCoreRunningListener		1.74
com.aelitis.azureus.core	AzureusCoreLifecycleAdapter	componentCreated		0.03954099821746881
com.aelitis.azureus.core	AzureusCoreLifecycleAdapter	started		0.032
com.aelitis.azureus.core	AzureusCoreLifecycleAdapter	stopped		0.024615384615384615
com.aelitis.azureus.core	AzureusCoreLifecycleAdapter	stopRequested		0.02206896551724138
com.aelitis.azureus.core	AzureusCoreLifecycleAdapter	restartRequested		0.0191044776119403
com.aelitis.azureus.core.backup	BackupManagerFactory	getManager		0.64
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	getSingleton		0.32
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	BackupManagerImpl		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	parameterChanged		0.01189655172413793
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	checkSchedule		0.0023933117900509205
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	reportProgress		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	reportComplete		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	compare		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	reportError		0.0100287784165406
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	runAutoBackup		0.605
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	backup		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	runSupport		0.0017638483965014577
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	setStatus		0.03234042553191489
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	copyFiles		0.0
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	copyFilesSupport		0.05315196078431372
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	getBackupDirTime		0.12453728661275833
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	backupSupport		6.350477294382858E-4
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	restore		7.254196642685851E-4
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	addActions		0.03524038461538462
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	patch		0.00535555684506109
com.aelitis.azureus.core.backup.impl	BackupManagerImpl	restoreSupport		0.05930142481882202
com.aelitis.azureus.core.clientmessageservice	ClientMessageServiceClient	getServerService		0.0
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	AEClientService		0.0031208791208791205
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	messageReceived		1.25
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	connectionError		0.00847560975609756
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	connect		0.0
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	connectAttemptStarted		NaN
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	connectSuccess		0.615
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	connectFailure		0.0
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	getConnectionProperty		NaN
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	sendMessage		0.0021551724137931034
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	processMessage		0.007911392405063292
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	sendAttemptCompleted		0.007716049382716049
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	sendAttemptFailed		0.38125
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	receiveMessage		0.0
com.aelitis.azureus.core.clientmessageservice.impl	AEClientService	setMaximumMessageSize		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	ClientConnection		0.012970291669804925
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	readMessages		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	messageAdded		0.00992063492063492
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	messageQueued		0.00984251968503937
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	messageRemoved		0.009765625
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	protocolBytesSent		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	dataBytesSent		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	messageSent		0.07352941176470588
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	writeMessages		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	close		0.002590476190476191
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	setClosingReason		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	getUserData		0.02333333333333333
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	setUserData		0.05881481481481482
com.aelitis.azureus.core.clientmessageservice.impl	ClientConnection	setDebugString		Infinity
com.aelitis.azureus.core.clientmessageservice.impl	ClientMessage	ClientMessage		0.0
com.aelitis.azureus.core.clientmessageservice.impl	ClientMessage	setHandler		NaN
com.aelitis.azureus.core.clientmessageservice.impl	ClientMessage	reportFailed		0.13818181818181818
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	NonBlockingReadWriteService		0.0075235478806907384
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	run		0.0
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	addClientConnection		0.0556
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	removeClientConnection		0.15444444444444444
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	registerForSelection		0.0041233766233766235
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	selectSuccess		0.0028643297630639403
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	selectFailure		0.007787274453941121
com.aelitis.azureus.core.clientmessageservice.impl	NonBlockingReadWriteService	doConnectionTimeoutChecks		0.12166666666666666
